ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,Securities_Account,CD_Account,Online,CreditCard,US Zip Codes from 2013 Government Data.LAT,US Zip Codes from 2013 Government Data.LNG
3914,45,20,62,92064,3,0.8,3,172,0,0,0,1,0,32.983606,-117.019035
4404,50,24,112,92064,1,0,1,0,0,0,0,0,0,32.983606,-117.019035
4693,59,35,32,92064,3,0.4,2,0,0,0,0,0,1,32.983606,-117.019035
4804,48,24,48,92064,2,2.1,3,0,0,0,0,1,0,32.983606,-117.019035
299,43,19,81,92069,2,3.2,1,0,0,0,0,0,0,33.170775,-117.158676
1920,38,13,19,92069,2,1.4,2,120,0,0,0,0,1,33.170775,-117.158676
3336,35,10,118,92069,2,7.8,1,358,0,0,0,0,0,33.170775,-117.158676
4857,56,31,80,92069,4,1.3,3,0,0,0,0,1,0,33.170775,-117.158676
1535,59,34,30,92084,1,1.3,1,0,0,0,0,1,1,33.219935,-117.202606
2225,38,12,29,92084,2,1.4,3,0,0,0,0,1,0,33.219935,-117.202606
2974,47,22,82,92084,1,2.9,1,276,0,0,0,1,0,33.219935,-117.202606
3107,36,10,21,92084,3,0.1,2,0,0,0,0,0,0,33.219935,-117.202606
356,43,19,71,92101,3,0.3,3,0,0,0,0,0,1,32.724103,-117.170912
371,36,12,25,92101,4,1,1,147,0,0,0,0,0,32.724103,-117.170912
569,34,9,41,92101,2,0.1,1,161,0,0,0,1,1,32.724103,-117.170912
679,52,27,61,92101,4,1.8,3,207,0,0,0,0,0,32.724103,-117.170912
843,34,10,54,92101,3,2,1,0,0,0,0,0,0,32.724103,-117.170912
1107,37,13,70,92101,2,2.7,1,0,0,0,0,0,0,32.724103,-117.170912
1146,32,6,99,92101,2,1.5,3,0,0,0,0,0,1,32.724103,-117.170912
2296,53,23,39,92101,3,1,3,87,0,0,0,1,0,32.724103,-117.170912
256,66,40,42,92103,2,0.7,3,138,0,0,0,0,1,32.747415,-117.166883
931,28,4,43,92103,3,0.1,2,0,0,0,0,1,0,32.747415,-117.166883
1090,53,29,94,92103,4,1,2,0,0,0,0,1,0,32.747415,-117.166883
1381,60,34,105,92103,2,1.4,1,0,0,0,0,1,0,32.747415,-117.166883
1865,61,36,61,92103,2,2.8,1,0,0,0,0,0,0,32.747415,-117.166883
2271,26,2,51,92103,4,2.6,1,0,0,0,0,1,0,32.747415,-117.166883
2449,51,26,42,92103,2,0.6,3,0,0,0,0,1,1,32.747415,-117.166883
2882,49,25,55,92103,4,0.1,3,0,0,0,0,1,0,32.747415,-117.166883
3486,39,13,39,92103,2,0.8,3,0,0,0,0,0,0,32.747415,-117.166883
3646,42,17,79,92103,1,3.7,3,0,0,1,0,0,1,32.747415,-117.166883
4530,27,0,40,92103,4,1,3,0,0,0,0,0,0,32.747415,-117.166883
4697,59,35,70,92103,4,2.3,3,0,0,0,0,0,0,32.747415,-117.166883
4886,54,30,28,92103,2,0.8,1,0,0,0,0,1,0,32.747415,-117.166883
1173,49,24,45,92104,3,1.7,2,0,0,1,0,1,0,32.741501,-117.127948
2348,64,39,8,92104,3,0.1,3,87,0,0,0,0,1,32.741501,-117.127948
2993,46,21,64,92104,1,2.9,1,0,0,0,0,1,1,32.741501,-117.127948
3321,50,25,114,92104,1,0.6,1,0,0,0,0,0,1,32.741501,-117.127948
3437,56,29,42,92104,4,2.5,2,0,0,0,0,0,0,32.741501,-117.127948
3485,45,18,53,92104,3,2.5,2,112,0,0,0,0,0,32.741501,-117.127948
3536,52,27,65,92104,1,1.2,1,0,0,0,0,1,1,32.741501,-117.127948
4781,47,20,49,92104,3,2.5,2,0,0,0,0,1,0,32.741501,-117.127948
871,43,19,35,92106,3,0.5,1,0,0,0,0,1,0,32.710818,-117.237613
1575,62,37,42,92106,3,1.5,1,0,0,0,0,1,0,32.710818,-117.237613
3542,45,20,144,92106,4,5.4,1,210,1,0,0,1,0,32.710818,-117.237613
454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0,32.786772,-117.234207
937,62,32,19,92109,1,1.5,3,0,0,1,0,0,0,32.786772,-117.234207
1506,51,25,18,92109,1,0.3,3,93,0,0,0,0,1,32.786772,-117.234207
1564,55,29,19,92109,4,0.7,3,121,0,1,0,0,1,32.786772,-117.234207
2142,28,4,38,92109,4,1.6,1,0,0,0,0,0,0,32.786772,-117.234207
3348,65,41,78,92109,3,2,3,0,0,0,1,1,1,32.786772,-117.234207
288,37,12,62,92110,3,0.7,2,0,0,0,0,0,1,32.765244,-117.200391
340,39,13,89,92110,4,1.4,2,0,0,0,0,0,0,32.765244,-117.200391
1170,40,16,32,92110,1,1.4,3,158,0,0,0,1,0,32.765244,-117.200391
1278,45,20,194,92110,2,8.8,1,428,0,0,0,0,0,32.765244,-117.200391
1914,57,33,134,92110,4,0.9,1,198,1,0,0,1,0,32.765244,-117.200391
2054,58,32,85,92110,2,2,1,161,0,1,1,1,1,32.765244,-117.200391
2916,34,9,133,92110,1,3.8,1,0,0,0,0,1,0,32.765244,-117.200391
3324,60,35,20,92110,1,1.3,1,0,0,0,0,1,0,32.765244,-117.200391
3940,47,23,12,92110,4,0.2,1,102,0,0,0,0,1,32.765244,-117.200391
4295,58,34,150,92110,1,7.4,1,481,0,0,0,1,0,32.765244,-117.200391
4298,33,9,73,92110,4,3.4,1,140,0,0,0,1,0,32.765244,-117.200391
492,42,18,34,92115,4,0.3,1,104,0,1,0,1,0,32.764998,-117.073641
1257,31,7,20,92115,1,0.4,3,0,0,0,0,1,0,32.764998,-117.073641
1272,28,4,94,92115,3,0.8,1,236,0,0,0,1,0,32.764998,-117.073641
1364,32,8,79,92115,1,0.1,1,0,0,0,0,0,0,32.764998,-117.073641
1460,47,20,38,92115,3,2.5,2,0,0,0,0,0,0,32.764998,-117.073641
1520,63,38,22,92115,3,0.1,3,90,0,0,0,1,0,32.764998,-117.073641
2436,34,9,102,92115,4,2.2,2,0,0,0,0,1,0,32.764998,-117.073641
2458,42,17,19,92115,2,0,3,85,0,0,0,1,1,32.764998,-117.073641
2483,28,4,129,92115,1,1.5,1,0,0,0,0,0,1,32.764998,-117.073641
2676,31,1,70,92115,2,1.75,3,0,0,0,1,1,1,32.764998,-117.073641
3929,57,33,61,92115,3,2.67,1,0,0,0,0,1,0,32.764998,-117.073641
4474,31,5,18,92115,2,0.3,1,124,0,0,0,1,1,32.764998,-117.073641
4593,43,18,53,92115,3,0.8,3,154,0,0,0,0,0,32.764998,-117.073641
882,44,19,154,92116,2,8.8,1,0,0,0,0,1,0,32.764971,-117.123145
3709,31,1,74,92116,4,4,3,0,0,0,0,0,0,32.764971,-117.123145
302,65,39,150,92120,2,6.9,1,196,0,0,0,0,0,32.794714,-117.071764
667,52,26,112,92120,1,2.4,1,0,0,1,1,1,1,32.794714,-117.071764
688,48,22,65,92120,2,1.5,2,0,0,0,0,1,0,32.794714,-117.071764
911,60,36,79,92120,1,1.8,3,0,0,0,0,0,1,32.794714,-117.071764
986,46,22,118,92120,1,4.7,1,159,0,0,0,0,1,32.794714,-117.071764
1000,60,35,18,92120,1,1.5,2,0,0,0,0,1,1,32.794714,-117.071764
1093,25,1,70,92120,4,2.6,1,0,0,1,0,1,0,32.794714,-117.071764
1242,64,38,39,92120,1,0.5,3,0,0,1,1,1,1,32.794714,-117.071764
2431,23,-1,73,92120,4,2.6,1,0,0,0,0,1,0,32.794714,-117.071764
2552,46,22,43,92120,2,2.1,3,0,0,1,1,1,1,32.794714,-117.071764
3010,33,9,74,92120,3,2.6,2,0,0,0,0,1,0,32.794714,-117.071764
3069,56,26,90,92120,2,4.5,3,0,0,0,0,0,0,32.794714,-117.071764
3309,48,23,108,92120,2,3.8,3,0,0,0,0,0,1,32.794714,-117.071764
3455,47,21,132,92120,1,0.3,1,0,0,0,0,1,0,32.794714,-117.071764
3566,40,15,43,92120,2,1.1,2,0,0,0,0,0,1,32.794714,-117.071764
4074,51,27,19,92120,1,0.2,1,0,0,0,0,0,0,32.794714,-117.071764
4896,45,20,201,92120,2,2.8,1,0,0,0,0,1,1,32.794714,-117.071764
6,37,13,29,92121,4,0.4,2,155,0,0,0,1,0,32.899592,-117.201203
98,54,28,161,92121,1,2.9,1,0,0,0,0,1,0,32.899592,-117.201203
125,39,15,78,92121,4,2.4,1,118,0,0,0,1,0,32.899592,-117.201203
249,55,29,99,92121,2,1.4,1,264,0,0,0,1,1,32.899592,-117.201203
264,27,1,74,92121,4,1.8,2,112,0,0,0,1,1,32.899592,-117.201203
281,33,8,64,92121,4,2.1,3,164,0,0,0,1,0,32.899592,-117.201203
290,42,15,24,92121,3,1,2,0,0,0,0,1,1,32.899592,-117.201203
596,42,18,41,92121,1,1.8,1,94,0,0,0,1,0,32.899592,-117.201203
645,52,27,33,92121,2,2,2,0,0,0,0,1,0,32.899592,-117.201203
652,28,4,58,92121,3,1.5,1,131,0,0,0,0,0,32.899592,-117.201203
777,50,26,135,92121,2,4.6,3,91,1,0,0,1,0,32.899592,-117.201203
930,55,30,22,92121,1,1.5,2,91,0,0,0,0,1,32.899592,-117.201203
1194,58,32,81,92121,3,1.7,2,0,0,0,0,1,1,32.899592,-117.201203
1267,64,39,113,92121,1,0.8,3,0,0,0,0,0,1,32.899592,-117.201203
1302,41,17,153,92121,1,1.7,1,337,0,0,0,0,1,32.899592,-117.201203
1405,58,28,75,92121,1,1.4,3,0,0,0,0,1,0,32.899592,-117.201203
1634,62,38,53,92121,1,0,2,0,0,0,0,0,0,32.899592,-117.201203
1699,44,20,149,92121,1,1.7,1,0,0,0,0,1,0,32.899592,-117.201203
1802,35,10,78,92121,1,2.6,2,0,0,0,0,0,0,32.899592,-117.201203
2060,28,3,173,92121,2,6.7,1,222,0,0,0,1,0,32.899592,-117.201203
2127,44,19,83,92121,4,0.4,1,141,0,0,0,0,0,32.899592,-117.201203
2236,63,37,141,92121,2,6.9,1,0,0,0,0,1,1,32.899592,-117.201203
2288,30,6,29,92121,1,0.2,3,90,0,0,0,1,0,32.899592,-117.201203
2512,51,27,92,92121,4,3,1,0,1,0,1,1,1,32.899592,-117.201203
2520,60,36,10,92121,2,1,1,0,0,0,0,1,1,32.899592,-117.201203
2722,58,33,173,92121,2,7.2,3,0,1,0,0,1,0,32.899592,-117.201203
2745,51,27,10,92121,2,0.2,1,86,0,0,0,0,0,32.899592,-117.201203
3181,27,3,103,92121,2,0.6,1,84,0,0,0,0,0,32.899592,-117.201203
3202,28,3,81,92121,4,0.2,1,0,0,0,0,0,0,32.899592,-117.201203
3273,35,9,85,92121,2,1.8,1,0,0,0,0,0,0,32.899592,-117.201203
3278,43,19,81,92121,2,3.2,1,0,0,0,0,1,0,32.899592,-117.201203
3352,52,26,191,92121,1,1.7,1,0,0,0,0,1,0,32.899592,-117.201203
3464,28,3,149,92121,1,0.8,1,0,0,0,0,1,0,32.899592,-117.201203
3475,49,24,42,92121,2,0.7,2,0,0,0,0,1,0,32.899592,-117.201203
3585,63,37,15,92121,1,0.8,2,115,0,0,0,1,0,32.899592,-117.201203
3861,31,6,64,92121,2,0.1,1,0,0,0,0,1,1,32.899592,-117.201203
3917,50,26,12,92121,1,0.2,1,96,0,0,0,0,0,32.899592,-117.201203
4245,51,26,55,92121,3,2,2,93,0,0,0,1,0,32.899592,-117.201203
4339,54,30,121,92121,2,0.4,1,0,0,0,0,1,0,32.899592,-117.201203
4365,59,35,75,92121,4,2.3,3,0,0,1,0,0,0,32.899592,-117.201203
4660,28,4,199,92121,1,6.33,1,0,0,0,0,0,0,32.899592,-117.201203
4684,52,28,149,92121,2,0.4,1,0,0,0,0,0,0,32.899592,-117.201203
4743,58,33,25,92121,4,0.9,2,90,0,0,0,1,1,32.899592,-117.201203
4870,63,39,33,92121,3,0.1,3,0,0,0,0,0,1,32.899592,-117.201203
4909,40,16,138,92121,2,6.1,1,0,0,0,0,1,0,32.899592,-117.201203
193,50,23,85,92122,1,2.67,2,0,0,0,0,1,0,32.861727,-117.171224
437,61,35,50,92122,3,1.4,3,112,0,0,0,1,0,32.861727,-117.171224
761,29,3,52,92122,3,1.1,2,0,0,0,0,1,0,32.861727,-117.171224
976,63,38,83,92122,2,3.4,1,0,1,0,0,0,0,32.861727,-117.171224
1219,62,36,98,92122,2,2.8,1,0,0,0,0,0,0,32.861727,-117.171224
1228,39,13,30,92122,3,0.2,2,0,0,0,0,0,0,32.861727,-117.171224
1449,41,16,49,92122,3,0.5,3,0,0,0,0,1,0,32.861727,-117.171224
1637,65,39,100,92122,4,1.7,3,0,0,0,0,0,1,32.861727,-117.171224
1732,43,19,125,92122,3,2.4,1,0,1,0,0,1,0,32.861727,-117.171224
1932,28,2,140,92122,2,2,1,0,0,0,0,1,0,32.861727,-117.171224
2471,33,7,81,92122,2,4.5,3,187,0,0,1,1,1,32.861727,-117.171224
2475,64,38,40,92122,2,1,3,0,0,0,0,0,0,32.861727,-117.171224
3083,39,13,40,92122,3,0.9,3,129,0,0,0,1,0,32.861727,-117.171224
3199,34,9,55,92122,4,2,2,147,0,0,0,0,1,32.861727,-117.171224
3201,48,23,70,92122,1,2.8,2,0,0,0,0,0,0,32.861727,-117.171224
3368,51,27,53,92122,1,1.6,2,0,0,0,0,1,0,32.861727,-117.171224
3757,35,11,83,92122,2,2.2,1,0,0,0,0,0,0,32.861727,-117.171224
4661,59,35,38,92122,1,0.8,1,0,0,0,0,1,0,32.861727,-117.171224
4920,41,16,68,92122,3,3,1,0,0,0,0,1,1,32.861727,-117.171224
462,55,30,81,92123,2,3.7,1,0,0,1,0,0,0,32.806794,-117.134930
837,42,17,74,92123,3,3,1,0,0,0,0,0,1,32.806794,-117.134930
1407,53,23,20,92123,4,0.4,3,0,0,0,0,1,1,32.806794,-117.134930
1545,39,15,24,92123,1,1,1,116,0,0,0,1,1,32.806794,-117.134930
1829,30,4,25,92123,2,0.3,2,0,0,0,0,0,0,32.806794,-117.134930
2461,31,5,32,92123,2,0.3,2,130,0,0,0,1,0,32.806794,-117.134930
2784,53,26,25,92123,2,1,2,0,0,0,1,1,1,32.806794,-117.134930
3275,31,5,110,92123,2,1.5,3,0,0,0,0,1,0,32.806794,-117.134930
3277,55,31,159,92123,1,3.9,3,0,1,0,0,0,0,32.806794,-117.134930
4307,35,11,41,92123,3,2,1,0,0,0,0,1,0,32.806794,-117.134930
4753,39,14,178,92123,1,4.1,1,207,0,0,0,1,0,32.806794,-117.134930
579,46,19,49,92124,3,2.5,2,0,0,0,0,1,1,32.823766,-117.092378
1475,48,23,79,92124,2,3.8,3,0,0,0,0,1,0,32.823766,-117.092378
1791,44,20,43,92124,1,0.3,3,0,0,1,0,0,1,32.823766,-117.092378
3039,34,8,39,92124,4,0.2,1,115,0,0,0,1,0,32.823766,-117.092378
3511,38,11,69,92124,3,2.33,2,0,0,0,0,0,0,32.823766,-117.092378
3859,42,18,158,92124,2,0.4,2,277,1,0,0,0,1,32.823766,-117.092378
4952,53,27,65,92124,1,2.2,3,0,0,0,0,1,1,32.823766,-117.092378
278,29,2,30,92126,4,1,3,0,0,0,0,0,0,32.908449,-117.141380
661,39,14,165,92126,2,3.3,1,0,0,0,0,1,0,32.908449,-117.141380
790,29,3,31,92126,4,0.3,2,0,0,0,0,1,0,32.908449,-117.141380
1110,65,41,121,92126,2,2.1,1,0,0,0,0,1,0,32.908449,-117.141380
1346,57,32,23,92126,2,0.2,3,0,0,0,0,0,0,32.908449,-117.141380
1411,60,35,44,92126,4,2.1,1,0,0,0,0,0,0,32.908449,-117.141380
2003,30,4,142,92126,3,4.2,1,359,1,0,0,0,0,32.908449,-117.141380
2034,49,23,83,92126,1,0.3,1,0,0,0,0,1,1,32.908449,-117.141380
2055,39,15,89,92126,2,1.9,1,0,0,0,0,0,0,32.908449,-117.141380
2667,32,7,100,92126,3,0.6,2,0,0,0,0,1,0,32.908449,-117.141380
2723,58,34,31,92126,4,0.4,1,0,0,0,0,0,0,32.908449,-117.141380
3521,60,35,29,92126,3,1.3,2,0,0,0,0,0,0,32.908449,-117.141380
3676,60,34,110,92126,2,2,1,0,0,0,0,1,0,32.908449,-117.141380
3720,33,8,53,92126,3,2.3,1,76,0,0,0,1,0,32.908449,-117.141380
4115,52,28,52,92126,4,0.1,3,121,0,0,0,0,0,32.908449,-117.141380
4813,29,4,184,92126,4,2.2,3,612,1,0,0,1,0,32.908449,-117.141380
1096,50,25,43,92129,1,1.4,3,137,0,0,0,1,0,32.966920,-117.126158
1365,44,19,69,92129,4,0.4,1,0,0,0,0,0,0,32.966920,-117.126158
1469,45,18,78,92129,3,2.67,2,0,0,0,0,1,0,32.966920,-117.126158
3104,52,22,55,92129,3,1.4,3,0,0,0,0,1,0,32.966920,-117.126158
124,37,13,84,92130,1,3.6,2,0,0,1,0,0,0,32.945791,-117.214366
221,32,6,25,92130,2,0.3,1,0,0,0,0,0,1,32.945791,-117.214366
716,47,23,32,92130,1,1,1,0,0,1,1,1,1,32.945791,-117.214366
954,51,26,28,92130,4,0.2,2,0,0,1,0,1,0,32.945791,-117.214366
1363,31,5,85,92130,3,1.6,1,157,0,0,0,1,1,32.945791,-117.214366
1502,30,4,35,92130,2,0.3,2,0,0,1,0,0,1,32.945791,-117.214366
1517,41,17,49,92130,4,2.2,2,0,0,0,0,0,0,32.945791,-117.214366
1921,54,28,31,92130,2,0.4,3,0,0,0,0,0,0,32.945791,-117.214366
2141,53,27,89,92130,1,0.8,3,0,0,1,0,1,0,32.945791,-117.214366
3140,52,26,95,92130,1,0.3,1,0,0,0,0,1,0,32.945791,-117.214366
3498,55,31,134,92130,2,0.3,1,0,0,0,0,0,0,32.945791,-117.214366
3570,41,15,24,92130,2,0.8,3,0,0,1,0,1,0,32.945791,-117.214366
3831,34,8,34,92130,2,2,3,0,0,1,0,1,0,32.945791,-117.214366
4007,56,32,28,92130,1,1.2,3,0,0,0,0,1,0,32.945791,-117.214366
4335,55,29,92,92130,1,1.9,2,0,0,0,0,0,0,32.945791,-117.214366
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0,32.945791,-117.214366
4452,67,41,18,92130,2,0.4,1,0,0,0,0,1,0,32.945791,-117.214366
4773,26,2,95,92130,3,0.8,1,0,0,0,0,1,0,32.945791,-117.214366
130,41,16,70,92131,3,0.5,3,0,0,0,0,0,1,32.886070,-117.085982
157,26,0,15,92131,4,0.4,1,0,0,0,0,0,1,32.886070,-117.085982
211,51,26,20,92131,2,0,1,0,0,0,0,0,0,32.886070,-117.085982
1577,43,18,98,92131,2,0.4,1,0,0,0,0,1,0,32.886070,-117.085982
1651,31,6,83,92131,4,2.2,2,106,0,0,0,1,0,32.886070,-117.085982
2736,36,12,70,92131,3,2.6,2,165,0,0,0,1,0,32.886070,-117.085982
3051,50,25,58,92131,1,1.3,2,0,0,0,0,1,0,32.886070,-117.085982
480,60,36,132,92154,2,6,1,470,0,0,0,1,1,32.557022,-117.006214
775,55,29,39,92154,1,0.2,1,0,0,0,0,0,1,32.557022,-117.006214
847,51,27,93,92154,1,2.7,1,0,0,0,0,1,0,32.557022,-117.006214
3713,50,25,112,92154,1,0.6,1,0,0,0,0,0,0,32.557022,-117.006214
4135,35,11,85,92154,4,0.1,2,131,0,0,0,0,0,32.557022,-117.006214
184,29,3,148,92173,3,4.1,1,0,1,0,0,1,0,32.553021,-117.042454
487,55,30,84,92173,2,3.7,1,304,0,1,0,1,0,32.553021,-117.042454
537,25,-1,43,92173,3,2.4,2,176,0,0,0,1,0,32.553021,-117.042454
985,50,25,15,92173,1,0.4,3,0,0,0,0,0,0,32.553021,-117.042454
1500,52,26,91,92173,1,4.3,2,0,1,0,1,1,1,32.553021,-117.042454
1678,34,10,42,92173,1,1.5,2,131,0,0,0,0,0,32.553021,-117.042454
2252,31,5,54,92173,4,2.2,2,0,0,0,0,0,0,32.553021,-117.042454
3203,30,4,25,92173,2,0.3,1,0,0,1,0,1,0,32.553021,-117.042454
3474,59,34,52,92173,4,0.7,1,0,0,1,0,0,0,32.553021,-117.042454
4236,27,1,91,92173,2,0.2,1,0,0,0,0,1,0,32.553021,-117.042454
78,46,20,29,92220,3,0.5,2,0,0,0,0,0,0,33.948948,-116.832362
984,46,22,142,92220,2,3.3,1,0,0,0,0,0,0,33.948948,-116.832362
1009,50,24,152,92220,1,7.3,1,0,0,0,0,1,0,33.948948,-116.832362
1063,47,21,83,92220,1,3.8,1,97,1,0,0,0,0,33.948948,-116.832362
3822,35,9,188,92220,2,3.7,2,259,1,0,0,1,0,33.948948,-116.832362
4077,49,23,22,92220,1,0.3,3,0,0,0,0,0,0,33.948948,-116.832362
4927,37,13,83,92220,2,1.7,2,0,0,0,0,0,1,33.948948,-116.832362
697,51,27,63,92251,2,1,3,82,0,0,0,1,0,32.881449,-115.675459
2752,47,23,32,92251,4,0.6,1,156,0,0,0,1,1,32.881449,-115.675459
3260,33,8,54,92251,3,2.3,1,0,0,0,0,0,1,32.881449,-115.675459
919,41,16,64,92325,3,0.5,3,0,0,0,0,0,0,34.243482,-117.281304
1598,66,41,11,92325,3,0.1,3,0,0,1,0,0,1,34.243482,-117.281304
3079,38,13,63,92325,3,0.5,3,190,0,1,1,1,1,34.243482,-117.281304
3979,43,18,19,92325,2,0.3,2,0,0,0,0,1,0,34.243482,-117.281304
4514,43,19,114,92325,1,1.7,1,0,0,0,0,1,0,34.243482,-117.281304
422,28,3,115,92333,4,3.1,2,0,1,0,0,0,0,34.270601,-116.949309
573,39,15,128,92333,1,3.4,1,0,0,0,0,0,0,34.270601,-116.949309
1465,28,4,120,92333,2,0.6,1,0,0,0,0,1,0,34.270601,-116.949309
2568,58,33,142,92333,2,3.9,1,0,0,0,0,0,1,34.270601,-116.949309
2772,41,16,115,92333,1,7,1,0,0,0,0,0,0,34.270601,-116.949309
3606,61,31,130,92333,2,2.6,3,0,1,0,0,0,0,34.270601,-116.949309
4817,50,24,83,92333,3,3,2,0,0,0,0,0,1,34.270601,-116.949309
376,33,7,90,92346,3,1.6,1,0,0,0,0,1,0,34.126779,-117.183104
1254,57,33,45,92346,4,1.5,1,204,0,0,0,1,0,34.126779,-117.183104
1331,34,9,64,92346,2,0.1,1,224,0,0,0,1,1,34.126779,-117.183104
2663,65,41,158,92346,2,2.1,1,0,0,0,0,0,0,34.126779,-117.183104
3220,39,15,33,92346,1,2,2,0,0,0,0,0,0,34.126779,-117.183104
4882,57,32,24,92346,2,0.2,3,140,0,0,0,1,0,34.126779,-117.183104
115,39,14,39,92354,3,0.5,3,0,0,0,0,1,0,34.051177,-117.248563
407,45,19,125,92354,1,2.4,1,0,0,0,0,0,0,34.051177,-117.248563
862,60,30,28,92354,1,1.5,3,124,0,1,0,1,0,34.051177,-117.248563
1168,37,12,190,92354,2,3,1,475,0,0,0,1,0,34.051177,-117.248563
1522,33,8,175,92354,2,6.7,1,102,0,0,0,1,0,34.051177,-117.248563
2066,29,5,83,92354,3,1.5,1,0,0,0,0,1,1,34.051177,-117.248563
2138,65,40,83,92354,4,0.1,2,247,0,0,0,1,0,34.051177,-117.248563
2407,31,7,10,92354,1,0.5,3,81,0,0,0,1,0,34.051177,-117.248563
3066,39,15,121,92354,1,3.5,1,368,0,1,0,1,0,34.051177,-117.248563
3185,39,15,141,92354,2,8,1,0,0,0,0,1,0,34.051177,-117.248563
3301,62,38,43,92354,1,1.9,2,0,0,0,0,1,0,34.051177,-117.248563
3548,46,20,84,92354,3,0.7,2,0,0,0,0,1,0,34.051177,-117.248563
3583,49,25,65,92354,1,0,1,0,0,0,0,1,0,34.051177,-117.248563
4031,58,32,44,92354,1,0.8,2,0,0,0,0,0,0,34.051177,-117.248563
4537,62,37,38,92354,3,0.5,2,0,0,0,0,0,0,34.051177,-117.248563
50,40,16,49,92373,1,1.8,1,0,0,0,0,0,1,34.011953,-117.159699
291,51,25,80,92373,1,4.9,1,0,0,0,0,0,0,34.011953,-117.159699
307,55,29,79,92373,3,0.8,1,0,0,0,0,1,1,34.011953,-117.159699
841,27,3,94,92373,2,0.2,1,310,0,0,0,0,1,34.011953,-117.159699
1294,56,31,81,92373,2,3.7,1,121,0,0,0,1,1,34.011953,-117.159699
1806,51,26,15,92373,2,0,1,114,0,0,0,1,0,34.011953,-117.159699
1817,45,19,91,92373,2,1.7,2,0,0,1,0,1,0,34.011953,-117.159699
2307,37,13,82,92373,2,2.2,1,0,0,0,0,0,0,34.011953,-117.159699
2569,46,21,34,92373,2,1.3,1,0,0,0,0,1,0,34.011953,-117.159699
3013,29,3,172,92373,2,4.5,1,415,0,0,0,1,0,34.011953,-117.159699
99,49,23,94,92374,1,0.3,1,0,0,0,0,1,0,34.067146,-117.171885
331,54,30,78,92374,4,1,2,0,0,0,0,1,0,34.067146,-117.171885
599,56,31,11,92374,2,0.2,3,90,0,0,0,0,0,34.067146,-117.171885
671,23,-1,61,92374,4,2.6,1,239,0,0,0,1,0,34.067146,-117.171885
1708,61,37,31,92374,3,0.4,2,0,0,0,0,0,1,34.067146,-117.171885
3108,41,17,55,92374,2,1.7,1,0,0,0,0,0,0,34.067146,-117.171885
4319,49,23,75,92374,1,1.5,2,0,0,0,0,0,1,34.067146,-117.171885
4418,54,28,92,92374,2,1.1,1,0,0,0,0,1,0,34.067146,-117.171885
4504,45,21,33,92374,3,0.5,1,108,0,0,0,1,0,34.067146,-117.171885
4915,65,39,94,92374,1,2,1,0,0,0,0,0,1,34.067146,-117.171885
1297,30,6,80,92399,3,1.5,1,219,0,0,0,1,0,34.032301,-117.010574
1738,44,19,70,92399,1,0.2,2,230,0,1,0,0,0,34.032301,-117.010574
4520,45,21,32,92399,4,0.6,1,77,0,0,0,0,1,34.032301,-117.010574
261,51,27,58,92407,1,0,1,0,0,0,0,0,1,34.212433,-117.381239
334,63,38,140,92407,1,2.5,1,0,0,0,0,0,0,34.212433,-117.381239
414,32,7,42,92407,3,2.3,1,0,0,0,0,1,0,34.212433,-117.381239
831,29,5,72,92407,3,0.7,2,81,0,0,0,0,0,34.212433,-117.381239
1196,32,7,123,92407,2,2.9,2,0,1,0,0,1,0,34.212433,-117.381239
1212,61,36,131,92407,1,0.9,1,0,0,0,0,1,0,34.212433,-117.381239
1220,45,18,80,92407,3,2.67,2,0,0,0,0,0,0,34.212433,-117.381239
2465,60,36,32,92407,3,0.4,2,165,0,0,0,1,0,34.212433,-117.381239
2650,33,8,68,92407,4,1.3,1,0,0,0,0,1,0,34.212433,-117.381239
2796,51,25,91,92407,1,0.8,3,0,0,0,0,0,0,34.212433,-117.381239
2933,41,16,154,92407,1,7,1,0,0,0,0,0,1,34.212433,-117.381239
3206,59,33,38,92407,1,1.4,1,0,0,0,0,1,1,34.212433,-117.381239
3258,59,35,84,92407,1,1.8,3,0,0,0,0,1,0,34.212433,-117.381239
3350,55,25,95,92407,2,4.5,3,275,0,0,0,0,0,34.212433,-117.381239
3555,37,13,72,92407,4,2,3,0,0,1,0,0,0,34.212433,-117.381239
3604,51,25,45,92407,4,0.1,1,0,0,0,0,1,1,34.212433,-117.381239
4664,28,3,115,92407,1,1.9,1,200,0,0,0,1,0,34.212433,-117.381239
83,41,16,82,92507,1,4,3,0,0,0,0,1,0,33.970847,-117.325120
839,45,20,29,92507,4,1.9,3,0,0,0,0,0,0,33.970847,-117.325120
914,57,32,34,92507,2,2,2,0,0,1,0,0,0,33.970847,-117.325120
1201,36,12,22,92507,4,1,1,91,0,1,0,1,0,33.970847,-117.325120
1906,25,-1,112,92507,2,2,1,241,0,0,0,1,0,33.970847,-117.325120
2012,46,21,39,92507,4,0,2,0,0,0,0,1,0,33.970847,-117.325120
2426,54,30,78,92507,4,1.6,2,0,0,0,0,1,1,33.970847,-117.325120
3230,33,9,64,92507,4,3.4,1,0,0,0,0,0,0,33.970847,-117.325120
3617,41,15,69,92507,1,1.5,3,78,0,0,0,1,0,33.970847,-117.325120
